epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,2340.03,1.17271,1.21555,0.01175,0.58939,0.54292,0.56643,0.40135,1.24888,1.58644,0.01719,0.00207129,0.00069043,0.00207129,0.00069043,0.00207129,0.00069043,0.00207129,0.00069043
70,2373.03,1.17395,1.20884,0.01206,0.56823,0.57439,0.58016,0.40918,1.24743,1.51924,0.01707,0.00204718,0.000682392,0.00204718,0.000682392,0.00204718,0.000682392,0.00204718,0.000682392
71,2406.68,1.17358,1.20251,0.01198,0.59464,0.55369,0.56003,0.39737,1.25442,1.57367,0.01711,0.0020229,0.0006743,0.0020229,0.0006743,0.0020229,0.0006743,0.0020229,0.0006743
72,2439.58,1.16306,1.19019,0.01194,0.53275,0.53794,0.55232,0.39928,1.25913,1.60622,0.01709,0.00199847,0.000666156,0.00199847,0.000666156,0.00199847,0.000666156,0.00199847,0.000666156
73,2472.88,1.15989,1.17517,0.01186,0.56216,0.54362,0.5574,0.39915,1.25624,1.58929,0.01709,0.00197389,0.000657963,0.00197389,0.000657963,0.00197389,0.000657963,0.00197389,0.000657963
74,2507.23,1.16888,1.1712,0.01172,0.57686,0.55126,0.57531,0.41461,1.2366,1.55663,0.01667,0.00194917,0.000649724,0.00194917,0.000649724,0.00194917,0.000649724,0.00194917,0.000649724
75,2540.92,1.16285,1.15106,0.0117,0.60054,0.5331,0.56549,0.40409,1.25105,1.55783,0.01718,0.00192432,0.00064144,0.00192432,0.00064144,0.00192432,0.00064144,0.00192432,0.00064144
76,2575.59,1.15894,1.1593,0.01177,0.55892,0.5825,0.56406,0.40013,1.25184,1.54674,0.01709,0.00189935,0.000633115,0.00189935,0.000633115,0.00189935,0.000633115,0.00189935,0.000633115
77,2608.56,1.15499,1.13927,0.01185,0.56986,0.54876,0.55787,0.39777,1.25999,1.58239,0.01705,0.00187425,0.000624751,0.00187425,0.000624751,0.00187425,0.000624751,0.00187425,0.000624751
78,2642.61,1.14953,1.15878,0.01165,0.56857,0.565,0.56827,0.40477,1.24366,1.58627,0.01679,0.00184905,0.000616351,0.00184905,0.000616351,0.00184905,0.000616351,0.00184905,0.000616351
79,2675.36,1.16437,1.12593,0.0115,0.61935,0.53159,0.57259,0.40582,1.25619,1.52823,0.01698,0.00182375,0.000607916,0.00182375,0.000607916,0.00182375,0.000607916,0.00182375,0.000607916
80,2708.65,1.15303,1.12814,0.01193,0.60517,0.52754,0.56932,0.404,1.25308,1.57816,0.01689,0.00179835,0.00059945,0.00179835,0.00059945,0.00179835,0.00059945,0.00179835,0.00059945
81,2742.63,1.14981,1.13002,0.01162,0.57948,0.52488,0.55777,0.39666,1.26621,1.56128,0.01721,0.00177287,0.000590956,0.00177287,0.000590956,0.00177287,0.000590956,0.00177287,0.000590956
82,2777.02,1.15275,1.11383,0.01161,0.57444,0.52986,0.55973,0.3942,1.2602,1.6084,0.01713,0.00174731,0.000582435,0.00174731,0.000582435,0.00174731,0.000582435,0.00174731,0.000582435
83,2811.44,1.1404,1.10075,0.01163,0.58414,0.571,0.57901,0.40766,1.26912,1.54626,0.01731,0.00172167,0.000573891,0.00172167,0.000573891,0.00172167,0.000573891,0.00172167,0.000573891
84,2844.45,1.14743,1.09321,0.01175,0.61963,0.54652,0.57941,0.41197,1.26413,1.55862,0.01717,0.00169598,0.000565325,0.00169598,0.000565325,0.00169598,0.000565325,0.00169598,0.000565325
85,2878.2,1.12257,1.08516,0.01173,0.61789,0.54558,0.5805,0.41038,1.25713,1.57002,0.01703,0.00167022,0.000556742,0.00167022,0.000556742,0.00167022,0.000556742,0.00167022,0.000556742
86,2910.88,1.15159,1.09299,0.01153,0.6168,0.55819,0.57433,0.40648,1.24949,1.54621,0.01683,0.00164443,0.000548142,0.00164443,0.000548142,0.00164443,0.000548142,0.00164443,0.000548142
87,2944.3,1.1472,1.08764,0.01145,0.60619,0.56181,0.57326,0.40487,1.26186,1.55732,0.017,0.00161859,0.000539529,0.00161859,0.000539529,0.00161859,0.000539529,0.00161859,0.000539529
88,2978.15,1.15187,1.09172,0.01172,0.64114,0.51988,0.5687,0.4032,1.26064,1.57221,0.01704,0.00159272,0.000530906,0.00159272,0.000530906,0.00159272,0.000530906,0.00159272,0.000530906
89,3012.72,1.13385,1.06086,0.01145,0.63156,0.54021,0.57445,0.40864,1.25872,1.56221,0.017,0.00156683,0.000522275,0.00156683,0.000522275,0.00156683,0.000522275,0.00156683,0.000522275
90,3047.25,1.13633,1.05792,0.01158,0.61892,0.53913,0.5692,0.40606,1.26215,1.54429,0.0171,0.00154092,0.000513639,0.00154092,0.000513639,0.00154092,0.000513639,0.00154092,0.000513639
91,3081.17,1.14216,1.05058,0.0115,0.6144,0.53021,0.56502,0.39992,1.26483,1.60576,0.01714,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
92,3115.11,1.12766,1.0617,0.01138,0.59335,0.53721,0.57643,0.41062,1.25075,1.56941,0.01681,0.00148908,0.000496361,0.00148908,0.000496361,0.00148908,0.000496361,0.00148908,0.000496361
93,3147.7,1.11834,1.02769,0.01157,0.60951,0.5374,0.56715,0.40044,1.25955,1.62523,0.01711,0.00146317,0.000487725,0.00146317,0.000487725,0.00146317,0.000487725,0.00146317,0.000487725
