epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,7497.83,0.55508,0.39766,0.97214,0.64016,0.53156,0.58483,0.41528,1.24656,1.85108,1.56829,0.00103153,0.000343844,0.00103153,0.000343844,0.00103153,0.000343844,0.00103153,0.000343844
111,7561.85,0.5489,0.4045,0.97401,0.67273,0.51786,0.58784,0.41765,1.25274,1.89363,1.57278,0.0010071,0.0003357,0.0010071,0.0003357,0.0010071,0.0003357,0.0010071,0.0003357
112,7625.78,0.54642,0.40012,0.97375,0.62665,0.55872,0.59556,0.42432,1.24617,1.84619,1.56594,0.000982824,0.000327608,0.000982824,0.000327608,0.000982824,0.000327608,0.000982824,0.000327608
113,7689.63,0.54267,0.39238,0.97235,0.67656,0.53281,0.59072,0.42348,1.25132,1.86954,1.57269,0.000958709,0.00031957,0.000958709,0.00031957,0.000958709,0.00031957,0.000958709,0.00031957
114,7753.6,0.55552,0.40028,0.9727,0.65769,0.53406,0.59246,0.42185,1.24209,1.82704,1.57336,0.000934764,0.000311588,0.000934764,0.000311588,0.000934764,0.000311588,0.000934764,0.000311588
115,7817.56,0.54022,0.397,0.97341,0.6355,0.54784,0.58625,0.42092,1.2397,1.88496,1.57389,0.000910996,0.000303665,0.000910996,0.000303665,0.000910996,0.000303665,0.000910996,0.000303665
116,7886.57,0.53135,0.3854,0.97261,0.69064,0.5262,0.59209,0.42608,1.2378,1.85326,1.57252,0.000887412,0.000295804,0.000887412,0.000295804,0.000887412,0.000295804,0.000887412,0.000295804
117,7955.24,0.54129,0.39612,0.96939,0.70286,0.51092,0.5906,0.42355,1.24681,1.88037,1.57279,0.000864019,0.000288006,0.000864019,0.000288006,0.000864019,0.000288006,0.000864019,0.000288006
118,8024.64,0.52975,0.38467,0.96451,0.67444,0.53115,0.59067,0.42598,1.25043,1.8863,1.56428,0.000840824,0.000280275,0.000840824,0.000280275,0.000840824,0.000280275,0.000840824,0.000280275
119,8093.93,0.53072,0.38695,0.96108,0.61965,0.54959,0.58929,0.4227,1.25809,1.89649,1.58094,0.000817835,0.000272612,0.000817835,0.000272612,0.000817835,0.000272612,0.000817835,0.000272612
120,8170.55,0.5307,0.37994,0.9593,0.6499,0.52332,0.58437,0.42385,1.25406,1.893,1.57283,0.000795058,0.000265019,0.000795058,0.000265019,0.000795058,0.000265019,0.000795058,0.000265019
121,8240.09,0.52338,0.38681,0.96369,0.61941,0.5402,0.58024,0.4208,1.24715,1.94183,1.57219,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
122,8317.06,0.52334,0.3839,0.96375,0.61467,0.54047,0.5817,0.42145,1.24264,1.92973,1.57165,0.000750168,0.000250056,0.000750168,0.000250056,0.000750168,0.000250056,0.000750168,0.000250056
123,8386.8,0.52955,0.3832,0.96108,0.66821,0.53603,0.58937,0.4275,1.24435,1.92229,1.56475,0.00072807,0.00024269,0.00072807,0.00024269,0.00072807,0.00024269,0.00072807,0.00024269
124,8450.82,0.51737,0.37984,0.96162,0.62192,0.53829,0.58282,0.42123,1.25464,1.8943,1.56409,0.000706211,0.000235404,0.000706211,0.000235404,0.000706211,0.000235404,0.000706211,0.000235404
125,8514.71,0.51737,0.37208,0.95787,0.62641,0.52801,0.57645,0.41722,1.24947,1.92687,1.55861,0.000684599,0.0002282,0.000684599,0.0002282,0.000684599,0.0002282,0.000684599,0.0002282
126,8584.02,0.52241,0.38102,0.95933,0.60251,0.54735,0.58467,0.42183,1.24903,1.95622,1.55429,0.000663239,0.00022108,0.000663239,0.00022108,0.000663239,0.00022108,0.000663239,0.00022108
127,8653.15,0.51068,0.36829,0.95606,0.61708,0.54514,0.58409,0.41807,1.24635,1.93535,1.55575,0.000642139,0.000214046,0.000642139,0.000214046,0.000642139,0.000214046,0.000642139,0.000214046
